product_id,quantity_sold,sale_date,total_amount
3557,2,2024-09-28,200
3558,3,2024-09-29,300
3559,4,2024-09-30,400
3560,5,2024-10-01,500
3561,1,2024-10-02,100
3562,2,2024-10-03,200
3563,3,2024-10-04,300
3564,4,2024-10-05,400
3565,5,2024-10-06,500
3566,,2024-10-07,100
3567,2,2024-10-08,200
3568,3,2024-10-09,
3569,4,2024-10-10,400
3570,5,2024-10-11,500
,1,2024-10-12,100
3572,2,2024-10-13,200
3573,3,2024-10-14,300
3574,4,2024-10-15,400
3575,5,2024-10-16,500
3576,1,2024-10-17,100
3577,2,2024-10-18,200
3578,3,2024-10-19,300
3579,4,2024-10-20,400
3580,5,2024-10-21,500
3581,1,2024-10-22,100
3582,2,2024-10-23,200
3583,3,2024-10-24,300
3584,4,2024-10-25,400
3585,5,2024-10-26,500
3586,1,2024-10-27,100
3587,2,2024-10-28,200
,3,2024-10-29,300
3589,,2024-10-30,100
3590,5,2024-10-31,500
3591,1,2024-11-01,100
3592,2,2024-11-02,200
3593,3,2024-11-03,300
3594,4,2024-11-04,400
3595,5,2024-11-05,500
3596,1,2024-11-06,100
3597,2,2024-11-07,
3598,3,2024-11-08,300
3599,4,2024-11-09,400
3600,5,2024-11-10,500
3601,1,2024-11-11,100
3602,2,2024-11-12,200
3603,3,2024-11-13,300
3604,4,2024-11-14,400
,5,2024-11-15,500
3606,1,2024-11-16,100
3607,2,2024-11-17,200
3608,3,2024-11-18,300
3609,4,2024-11-19,400
3610,5,2024-11-20,500
3611,1,2024-11-21,100
3612,,2024-11-22,100
3613,3,2024-11-23,300
3614,4,2024-11-24,400
3615,5,2024-11-25,500
3616,1,2024-11-26,100
3617,2,2024-11-27,200
3618,3,2024-11-28,300
3619,4,2024-11-29,400
3620,5,2024-11-30,500
3621,1,2024-12-01,100
,2,2024-12-02,200
3623,3,2024-12-03,300
3624,4,2024-12-04,400
3625,5,2024-12-05,500
3626,1,2024-12-06,
3627,2,2024-12-07,200
3628,3,2024-12-08,300
3629,4,2024-12-09,400
3630,5,2024-12-10,500
3631,1,2024-12-11,100
3632,2,2024-12-12,200
3633,3,2024-12-13,300
3634,4,2024-12-14,400
3635,,2024-12-15,100
3636,1,2024-12-16,100
3637,2,2024-12-17,200
3638,3,2024-12-18,300
,4,2024-12-19,400
3640,5,2024-12-20,500
3641,1,2024-12-21,100
3642,2,2024-12-22,200
3643,3,2024-12-23,300
3644,4,2024-12-24,400
3645,5,2024-12-25,500
3646,1,2024-12-26,100
3647,2,2024-12-27,200
3648,3,2024-12-28,300
3649,4,2024-12-29,400
3650,5,2024-12-30,500
3651,1,2024-01-01,100
3652,2,2024-01-02,200
3653,3,2024-01-03,300
3654,4,2024-01-04,400
3655,5,2024-01-05,
,1,2024-01-06,100
3657,2,2024-01-07,200
3658,,2024-01-08,100
3659,4,2024-01-09,400
3660,5,2024-01-10,500
3661,1,2024-01-11,100
3662,2,2024-01-12,200
3663,3,2024-01-13,300
3664,4,2024-01-14,400
3665,5,2024-01-15,500
3666,1,2024-01-16,100
3667,2,2024-01-17,200
3668,3,2024-01-18,300
3669,4,2024-01-19,400
3670,5,2024-01-20,500
3671,1,2024-01-21,100
3672,2,2024-01-22,200
,3,2024-01-23,300
3674,4,2024-01-24,400
3675,5,2024-01-25,500
3676,1,2024-01-26,100
3677,2,2024-01-27,200
3678,3,2024-01-28,300
3679,4,2024-01-29,400
3680,5,2024-01-30,500
3681,,2024-01-31,100
3682,2,2024-02-01,200
3683,3,2024-02-02,300
3684,4,2024-02-03,
3685,5,2024-02-04,500
3686,1,2024-02-05,100
3687,2,2024-02-06,200
3688,3,2024-02-07,300
3689,4,2024-02-08,400
,5,2024-02-09,500
3691,1,2024-02-10,100
3692,2,2024-02-11,200
3693,3,2024-02-12,300
3694,4,2024-02-13,400
3695,5,2024-02-14,500
3696,1,2024-02-15,100
3697,2,2024-02-16,200
3698,3,2024-02-17,300
3699,4,2024-02-18,400
3700,5,2024-02-19,500
3701,1,2024-02-20,100
3702,2,2024-02-21,200
3703,3,2024-02-22,300
3704,,2024-02-23,100
3705,5,2024-02-24,500
3706,1,2024-02-25,100
,2,2024-02-26,200
3708,3,2024-02-27,300
3709,4,2024-02-28,400
3710,5,2024-02-29,500
3711,1,2024-03-01,100
3712,2,2024-03-02,200
3713,3,2024-03-03,
3714,4,2024-03-04,400
3715,5,2024-03-05,500
3716,1,2024-03-06,100
3717,2,2024-03-07,200
3718,3,2024-03-08,300
3719,4,2024-03-09,400
3720,5,2024-03-10,500
3721,1,2024-03-11,100
3722,2,2024-03-12,200
3723,3,2024-03-13,300
,4,2024-03-14,400
3725,5,2024-03-15,500
3726,1,2024-03-16,100
3727,,2024-03-17,100
3728,3,2024-03-18,300
3729,4,2024-03-19,400
3730,5,2024-03-20,500
3731,1,2024-03-21,100
3732,2,2024-03-22,200
3733,3,2024-03-23,300
3734,4,2024-03-24,400
3735,5,2024-03-25,500
3736,1,2024-03-26,100
3737,2,2024-03-27,200
3738,3,2024-03-28,300
3739,4,2024-03-29,400
3740,5,2024-03-30,500
,1,2024-03-31,100
3742,2,2024-04-01,
3743,3,2024-04-02,300
3744,4,2024-04-03,400
3745,5,2024-04-04,500
3746,1,2024-04-05,100
3747,2,2024-04-06,200
3748,3,2024-04-07,300
3749,4,2024-04-08,400
3750,,2024-04-09,100
3751,1,2024-04-10,100
3752,2,2024-04-11,200
3753,3,2024-04-12,300
3754,4,2024-04-13,400
3755,5,2024-04-14,500
3756,1,2024-04-15,100
3757,2,2024-04-16,200
,3,2024-04-17,300
3759,4,2024-04-18,400
3760,5,2024-04-19,500
3761,1,2024-04-20,100
3762,2,2024-04-21,200
3763,3,2024-04-22,300
3764,4,2024-04-23,400
3765,5,2024-04-24,500
3766,1,2024-04-25,100
3767,2,2024-04-26,200
3768,3,2024-04-27,300
3769,4,2024-04-28,400
3770,5,2024-04-29,500
3771,1,2024-04-30,
3772,2,2024-05-01,200
3773,,2024-05-02,100
3774,4,2024-05-03,400
,5,2024-05-04,500
3776,1,2024-05-05,100
3777,2,2024-05-06,200
3778,3,2024-05-07,300
3779,4,2024-05-08,400
3780,5,2024-05-09,500
3781,1,2024-05-10,100
3782,2,2024-05-11,200
3783,3,2024-05-12,300
3784,4,2024-05-13,400
3785,5,2024-05-14,500
3786,1,2024-05-15,100
3787,2,2024-05-16,200
3788,3,2024-05-17,300
3789,4,2024-05-18,400
3790,5,2024-05-19,500
3791,1,2024-05-20,100
,2,2024-05-21,200
3793,3,2024-05-22,300
3794,4,2024-05-23,400
3795,5,2024-05-24,500
3796,,2024-05-25,100
3797,2,2024-05-26,200
3798,3,2024-05-27,300
3799,4,2024-05-28,400
3800,5,2024-05-29,
3801,1,2024-05-30,100
3802,2,2024-05-31,200
3803,3,2024-06-01,300
3804,4,2024-06-02,400
3805,5,2024-06-03,500
3806,1,2024-06-04,100
3807,2,2024-06-05,200
3808,3,2024-06-06,300
,4,2024-06-07,400
3810,5,2024-06-08,500
3811,1,2024-06-09,100
3812,2,2024-06-10,200
3813,3,2024-06-11,300
3814,4,2024-06-12,400
3815,5,2024-06-13,500
3816,1,2024-06-14,100
3817,2,2024-06-15,200
3818,3,2024-06-16,300
3819,,2024-06-17,100
3820,5,2024-06-18,500
3821,1,2024-06-19,100
3822,2,2024-06-20,200
3823,3,2024-06-21,300
3824,4,2024-06-22,400
3825,5,2024-06-23,500
,1,2024-06-24,100
3827,2,2024-06-25,200
3828,3,2024-06-26,300
3829,4,2024-06-27,
3830,5,2024-06-28,500
3831,1,2024-06-29,100
3832,2,2024-06-30,200
3833,3,2024-07-01,300
3834,4,2024-07-02,400
3835,5,2024-07-03,500
3836,1,2024-07-04,100
3837,2,2024-07-05,200
3838,3,2024-07-06,300
3839,4,2024-07-07,400
3840,5,2024-07-08,500
3841,1,2024-07-09,100
3842,,2024-07-10,100
,3,2024-07-11,300
3844,4,2024-07-12,400
3845,5,2024-07-13,500
3846,1,2024-07-14,100
3847,2,2024-07-15,200
3848,3,2024-07-16,300
3849,4,2024-07-17,400
3850,5,2024-07-18,500
3851,1,2024-07-19,100
3852,2,2024-07-20,200
3853,3,2024-07-21,300
3854,4,2024-07-22,400
3855,5,2024-07-23,500
3856,1,2024-07-24,100
3857,2,2024-07-25,200
3858,3,2024-07-26,
3859,4,2024-07-27,400
,5,2024-07-28,500
3861,1,2024-07-29,100
3862,2,2024-07-30,200
3863,3,2024-07-31,300
3864,4,2024-08-01,400
3865,,2024-08-02,100
3866,1,2024-08-03,100
3867,2,2024-08-04,200
3868,3,2024-08-05,300
3869,4,2024-08-06,400
3870,5,2024-08-07,500
3871,1,2024-08-08,100
3872,2,2024-08-09,200
3873,3,2024-08-10,300
3874,4,2024-08-11,400
3875,5,2024-08-12,500
3876,1,2024-08-13,100
,2,2024-08-14,200
3878,3,2024-08-15,300
3879,4,2024-08-16,400
3880,5,2024-08-17,500
3881,1,2024-08-18,100
3882,2,2024-08-19,200
3883,3,2024-08-20,300
3884,4,2024-08-21,400
3885,5,2024-08-22,500
3886,1,2024-08-23,100
3887,2,2024-08-24,
3888,,2024-08-25,100
3889,4,2024-08-26,400
3890,5,2024-08-27,500
3891,1,2024-08-28,100
3892,2,2024-08-29,200
3893,3,2024-08-30,300
,4,2024-08-31,400
3895,5,2024-09-01,500
3896,1,2024-09-02,100
3897,2,2024-09-03,200
3898,3,2024-09-04,300
3899,4,2024-09-05,400
3900,5,2024-09-06,500
3901,1,2024-09-07,100
3902,2,2024-09-08,200
3903,3,2024-09-09,300
3904,4,2024-09-10,400
3905,5,2024-09-11,500
3906,1,2024-09-12,100
3907,2,2024-09-13,200
3908,3,2024-09-14,300
3909,4,2024-09-15,400
3910,5,2024-09-16,500
,,2024-09-17,100
3912,2,2024-09-18,200
3913,3,2024-09-19,300
3914,4,2024-09-20,400
3915,5,2024-09-21,500
3916,1,2024-09-22,
3917,2,2024-09-23,200
3918,3,2024-09-24,300
3919,4,2024-09-25,400
3920,5,2024-09-26,500
3921,1,2024-09-27,100
3922,2,2024-09-28,200
3923,3,2024-09-29,300
3924,4,2024-09-30,400
3925,5,2024-10-01,500
3926,1,2024-10-02,100
3927,2,2024-10-03,200
,3,2024-10-04,300
3929,4,2024-10-05,400
3930,5,2024-10-06,500
3931,1,2024-10-07,100
3932,2,2024-10-08,200
3933,3,2024-10-09,300
3934,,2024-10-10,100
3935,5,2024-10-11,500
3936,1,2024-10-12,100
3937,2,2024-10-13,200
3938,3,2024-10-14,300
3939,4,2024-10-15,400
3940,5,2024-10-16,500
3941,1,2024-10-17,100
3942,2,2024-10-18,200
3943,3,2024-10-19,300
3944,4,2024-10-20,400
,5,2024-10-21,
3946,1,2024-10-22,100
3947,2,2024-10-23,200
3948,3,2024-10-24,300
3949,4,2024-10-25,400
3950,5,2024-10-26,500
3951,1,2024-10-27,100
3952,2,2024-10-28,200
3953,3,2024-10-29,300
3954,4,2024-10-30,400
3955,5,2024-10-31,500
3956,1,2024-11-01,100
3957,,2024-11-02,100
3958,3,2024-11-03,300
3959,4,2024-11-04,400
3960,5,2024-11-05,500
3961,1,2024-11-06,100
,2,2024-11-07,200
3963,3,2024-11-08,300
3964,4,2024-11-09,400
3965,5,2024-11-10,500
3966,1,2024-11-11,100
3967,2,2024-11-12,200
3968,3,2024-11-13,300
3969,4,2024-11-14,400
3970,5,2024-11-15,500
3971,1,2024-11-16,100
3972,2,2024-11-17,200
3973,3,2024-11-18,300
3974,4,2024-11-19,
3975,5,2024-11-20,500
3976,1,2024-11-21,100
3977,2,2024-11-22,200
3978,3,2024-11-23,300
,4,2024-11-24,400
3980,,2024-11-25,100
3981,1,2024-11-26,100
3982,2,2024-11-27,200
3983,3,2024-11-28,300
3984,4,2024-11-29,400
3985,5,2024-11-30,500
3986,1,2024-12-01,100
3987,2,2024-12-02,200
3988,3,2024-12-03,300
3989,4,2024-12-04,400
3990,5,2024-12-05,500
3991,1,2024-12-06,100
3992,2,2024-12-07,200
3993,3,2024-12-08,300
3994,4,2024-12-09,400
3995,5,2024-12-10,500
,1,2024-12-11,100
3997,2,2024-12-12,200
3998,3,2024-12-13,300
3999,4,2024-12-14,400
4000,5,2024-12-15,500
4001,1,2024-12-16,100
4002,2,2024-12-17,200
4003,,2024-12-18,
4004,4,2024-12-19,400
4005,5,2024-12-20,500
4006,1,2024-12-21,100
4007,2,2024-12-22,200
4008,3,2024-12-23,300
4009,4,2024-12-24,400
4010,5,2024-12-25,500
4011,1,2024-12-26,100
4012,2,2024-12-27,200
,3,2024-12-28,300
4014,4,2024-12-29,400
4015,5,2024-12-30,500
4016,1,2024-01-01,100
4017,2,2024-01-02,200
4018,3,2024-01-03,300
4019,4,2024-01-04,400
4020,5,2024-01-05,500
4021,1,2024-01-06,100
4022,2,2024-01-07,200
4023,3,2024-01-08,300
4024,4,2024-01-09,400
4025,5,2024-01-10,500
4026,,2024-01-11,100
4027,2,2024-01-12,200
4028,3,2024-01-13,300
4029,4,2024-01-14,400
,5,2024-01-15,500
4031,1,2024-01-16,100
4032,2,2024-01-17,
4033,3,2024-01-18,300
4034,4,2024-01-19,400
4035,5,2024-01-20,500
4036,1,2024-01-21,100
4037,2,2024-01-22,200
4038,3,2024-01-23,300
4039,4,2024-01-24,400
4040,5,2024-01-25,500
4041,1,2024-01-26,100
4042,2,2024-01-27,200
4043,3,2024-01-28,300
4044,4,2024-01-29,400
4045,5,2024-01-30,500
4046,1,2024-01-31,100
,2,2024-02-01,200
4048,3,2024-02-02,300
4049,,2024-02-03,100
4050,5,2024-02-04,500
4051,1,2024-02-05,100
4052,2,2024-02-06,200
4053,3,2024-02-07,300
4054,4,2024-02-08,400
4055,5,2024-02-09,500
4056,1,2024-02-10,100
4057,2,2024-02-11,200
4058,3,2024-02-12,300
4059,4,2024-02-13,400
4060,5,2024-02-14,500
4061,1,2024-02-15,
4062,2,2024-02-16,200
4063,3,2024-02-17,300
,4,2024-02-18,400
4065,5,2024-02-19,500
4066,1,2024-02-20,100
4067,2,2024-02-21,200
4068,3,2024-02-22,300
4069,4,2024-02-23,400
4070,5,2024-02-24,500
4071,1,2024-02-25,100
4072,,2024-02-26,100
4073,3,2024-02-27,300
4074,4,2024-02-28,400
4075,5,2024-02-29,500
4076,1,2024-03-01,100
4077,2,2024-03-02,200
4078,3,2024-03-03,300
4079,4,2024-03-04,400
4080,5,2024-03-05,500
,1,2024-03-06,100
4082,2,2024-03-07,200
4083,3,2024-03-08,300
4084,4,2024-03-09,400
4085,5,2024-03-10,500
4086,1,2024-03-11,100
4087,2,2024-03-12,200
4088,3,2024-03-13,300
4089,4,2024-03-14,400
4090,5,2024-03-15,
4091,1,2024-03-16,100
4092,2,2024-03-17,200
4093,3,2024-03-18,300
4094,4,2024-03-19,400
4095,,2024-03-20,100
4096,1,2024-03-21,100
4097,2,2024-03-22,200
,3,2024-03-23,300
4099,4,2024-03-24,400
4100,5,2024-03-25,500
4101,1,2024-03-26,100
4102,2,2024-03-27,200
4103,3,2024-03-28,300
4104,4,2024-03-29,400
4105,5,2024-03-30,500
4106,1,2024-03-31,100
4107,2,2024-04-01,200
4108,3,2024-04-02,300
4109,4,2024-04-03,400
4110,5,2024-04-04,500
4111,1,2024-04-05,100
4112,2,2024-04-06,200
4113,3,2024-04-07,300
4114,4,2024-04-08,400
,5,2024-04-09,500
4116,1,2024-04-10,100
4117,2,2024-04-11,200
4118,,2024-04-12,100
4119,4,2024-04-13,
4120,5,2024-04-14,500
4121,1,2024-04-15,100
4122,2,2024-04-16,200
4123,3,2024-04-17,300
4124,4,2024-04-18,400
4125,5,2024-04-19,500
4126,1,2024-04-20,100
4127,2,2024-04-21,200
4128,3,2024-04-22,300
4129,4,2024-04-23,400
4130,5,2024-04-24,500
4131,1,2024-04-25,100
,2,2024-04-26,200
4133,3,2024-04-27,300
4134,4,2024-04-28,400
4135,5,2024-04-29,500
4136,1,2024-04-30,100
4137,2,2024-05-01,200
4138,3,2024-05-02,300
4139,4,2024-05-03,400
4140,5,2024-05-04,500
4141,,2024-05-05,100
4142,2,2024-05-06,200
4143,3,2024-05-07,300
4144,4,2024-05-08,400
4145,5,2024-05-09,500
4146,1,2024-05-10,100
4147,2,2024-05-11,200
4148,3,2024-05-12,
,4,2024-05-13,400
4150,5,2024-05-14,500
4151,1,2024-05-15,100
4152,2,2024-05-16,200
4153,3,2024-05-17,300
4154,4,2024-05-18,400
4155,5,2024-05-19,500
4156,1,2024-05-20,100
4157,2,2024-05-21,200
4158,3,2024-05-22,300
4159,4,2024-05-23,400
4160,5,2024-05-24,500
4161,1,2024-05-25,100
4162,2,2024-05-26,200
4163,3,2024-05-27,300
4164,,2024-05-28,100
4165,5,2024-05-29,500
,1,2024-05-30,100
4167,2,2024-05-31,200
4168,3,2024-06-01,300
4169,4,2024-06-02,400
4170,5,2024-06-03,500
4171,1,2024-06-04,100
4172,2,2024-06-05,200
4173,3,2024-06-06,300
4174,4,2024-06-07,400
4175,5,2024-06-08,500
4176,1,2024-06-09,100
4177,2,2024-06-10,
4178,3,2024-06-11,300
4179,4,2024-06-12,400
4180,5,2024-06-13,500
4181,1,2024-06-14,100
4182,2,2024-06-15,200
,3,2024-06-16,300
4184,4,2024-06-17,400
4185,5,2024-06-18,500
4186,1,2024-06-19,100
4187,,2024-06-20,100
4188,3,2024-06-21,300
4189,4,2024-06-22,400
4190,5,2024-06-23,500
4191,1,2024-06-24,100
4192,2,2024-06-25,200
4193,3,2024-06-26,300
4194,4,2024-06-27,400
4195,5,2024-06-28,500
4196,1,2024-06-29,100
4197,2,2024-06-30,200
4198,3,2024-07-01,300
4199,4,2024-07-02,400
,5,2024-07-03,500
4201,1,2024-07-04,100
4202,2,2024-07-05,200
4203,3,2024-07-06,300
4204,4,2024-07-07,400
4205,5,2024-07-08,500
4206,1,2024-07-09,
4207,2,2024-07-10,200
4208,3,2024-07-11,300
4209,4,2024-07-12,400
4210,,2024-07-13,100
4211,1,2024-07-14,100
4212,2,2024-07-15,200
4213,3,2024-07-16,300
4214,4,2024-07-17,400
4215,5,2024-07-18,500
4216,1,2024-07-19,100
,2,2024-07-20,200
4218,3,2024-07-21,300
4219,4,2024-07-22,400
4220,5,2024-07-23,500
4221,1,2024-07-24,100
4222,2,2024-07-25,200
4223,3,2024-07-26,300
4224,4,2024-07-27,400
4225,5,2024-07-28,500
4226,1,2024-07-29,100
4227,2,2024-07-30,200
4228,3,2024-07-31,300
4229,4,2024-08-01,400
4230,5,2024-08-02,500
4231,1,2024-08-03,100
4232,2,2024-08-04,200
4233,,2024-08-05,100
,4,2024-08-06,400
4235,5,2024-08-07,
4236,1,2024-08-08,100
4237,2,2024-08-09,200
4238,3,2024-08-10,300
4239,4,2024-08-11,400
4240,5,2024-08-12,500
4241,1,2024-08-13,100
4242,2,2024-08-14,200
4243,3,2024-08-15,300
4244,4,2024-08-16,400
4245,5,2024-08-17,500
4246,1,2024-08-18,100
4247,2,2024-08-19,200
4248,3,2024-08-20,300
4249,4,2024-08-21,400
4250,5,2024-08-22,500
,1,2024-08-23,100
4252,2,2024-08-24,200
4253,3,2024-08-25,300
4254,4,2024-08-26,400
4255,5,2024-08-27,500
4256,,2024-08-28,100
4257,2,2024-08-29,200
4258,3,2024-08-30,300
4259,4,2024-08-31,400
4260,5,2024-09-01,500
4261,1,2024-09-02,100
4262,2,2024-09-03,200
4263,3,2024-09-04,300
4264,4,2024-09-05,
4265,5,2024-09-06,500
4266,1,2024-09-07,100
4267,2,2024-09-08,200
,3,2024-09-09,300
4269,4,2024-09-10,400
4270,5,2024-09-11,500
4271,1,2024-09-12,100
4272,2,2024-09-13,200
4273,3,2024-09-14,300
4274,4,2024-09-15,400
4275,5,2024-09-16,500
4276,1,2024-09-17,100
4277,2,2024-09-18,200
4278,3,2024-09-19,300
4279,,2024-09-20,100
4280,5,2024-09-21,500
4281,1,2024-09-22,100
4282,2,2024-09-23,200
4283,3,2024-09-24,300
4284,4,2024-09-25,400
,5,2024-09-26,500
4286,1,2024-09-27,100
4287,2,2024-09-28,200
4288,3,2024-09-29,300
4289,4,2024-09-30,400
4290,5,2024-10-01,500
4291,1,2024-10-02,100
4292,2,2024-10-03,200
4293,3,2024-10-04,
4294,4,2024-10-05,400
4295,5,2024-10-06,500
4296,1,2024-10-07,100
4297,2,2024-10-08,200
4298,3,2024-10-09,300
4299,4,2024-10-10,400
4300,5,2024-10-11,500
4301,1,2024-10-12,100
,,2024-10-13,100
4303,3,2024-10-14,300
4304,4,2024-10-15,400
4305,5,2024-10-16,500
4306,1,2024-10-17,100
4307,2,2024-10-18,200
4308,3,2024-10-19,300
4309,4,2024-10-20,400
4310,5,2024-10-21,500
4311,1,2024-10-22,100
4312,2,2024-10-23,200
4313,3,2024-10-24,300
4314,4,2024-10-25,400
4315,5,2024-10-26,500
4316,1,2024-10-27,100
4317,2,2024-10-28,200
4318,3,2024-10-29,300
,4,2024-10-30,400
4320,5,2024-10-31,500
4321,1,2024-11-01,100
4322,2,2024-11-02,
4323,3,2024-11-03,300
4324,4,2024-11-04,400
4325,,2024-11-05,100
4326,1,2024-11-06,100
4327,2,2024-11-07,200
4328,3,2024-11-08,300
4329,4,2024-11-09,400
4330,5,2024-11-10,500
4331,1,2024-11-11,100
4332,2,2024-11-12,200
4333,3,2024-11-13,300
4334,4,2024-11-14,400
4335,5,2024-11-15,500
,1,2024-11-16,100
4337,2,2024-11-17,200
4338,3,2024-11-18,300
4339,4,2024-11-19,400
4340,5,2024-11-20,500
4341,1,2024-11-21,100
4342,2,2024-11-22,200
4343,3,2024-11-23,300
4344,4,2024-11-24,400
4345,5,2024-11-25,500
4346,1,2024-11-26,100
4347,2,2024-11-27,200
4348,,2024-11-28,100
4349,4,2024-11-29,400
4350,5,2024-11-30,500
4351,1,2024-12-01,
4352,2,2024-12-02,200
,3,2024-12-03,300
4354,4,2024-12-04,400
4355,5,2024-12-05,500
4356,1,2024-12-06,100
4357,2,2024-12-07,200
4358,3,2024-12-08,300
4359,4,2024-12-09,400
4360,5,2024-12-10,500
4361,1,2024-12-11,100
4362,2,2024-12-12,200
4363,3,2024-12-13,300
4364,4,2024-12-14,400
4365,5,2024-12-15,500
4366,1,2024-12-16,100
4367,2,2024-12-17,200
4368,3,2024-12-18,300
4369,4,2024-12-19,400
,5,2024-12-20,500
4371,,2024-12-21,100
4372,2,2024-12-22,200
4373,3,2024-12-23,300
4374,4,2024-12-24,400
4375,5,2024-12-25,500
4376,1,2024-12-26,100
4377,2,2024-12-27,200
4378,3,2024-12-28,300
4379,4,2024-12-29,400
4380,5,2024-12-30,
4381,1,2024-01-01,100
4382,2,2024-01-02,200
4383,3,2024-01-03,300
4384,4,2024-01-04,400
4385,5,2024-01-05,500
4386,1,2024-01-06,100
,2,2024-01-07,200
4388,3,2024-01-08,300
4389,4,2024-01-09,400
4390,5,2024-01-10,500
4391,1,2024-01-11,100
4392,2,2024-01-12,200
4393,3,2024-01-13,300
4394,,2024-01-14,100
4395,5,2024-01-15,500
4396,1,2024-01-16,100
4397,2,2024-01-17,200
4398,3,2024-01-18,300
4399,4,2024-01-19,400
4400,5,2024-01-20,500
4401,1,2024-01-21,100
4402,2,2024-01-22,200
4403,3,2024-01-23,300
,4,2024-01-24,400
4405,5,2024-01-25,500
4406,1,2024-01-26,100
4407,2,2024-01-27,200
4408,3,2024-01-28,300
4409,4,2024-01-29,
4410,5,2024-01-30,500
4411,1,2024-01-31,100
4412,2,2024-02-01,200
4413,3,2024-02-02,300
4414,4,2024-02-03,400
4415,5,2024-02-04,500
4416,1,2024-02-05,100
4417,,2024-02-06,100
4418,3,2024-02-07,300
4419,4,2024-02-08,400
4420,5,2024-02-09,500
,1,2024-02-10,100
4422,2,2024-02-11,200
4423,3,2024-02-12,300
4424,4,2024-02-13,400
4425,5,2024-02-14,500
4426,1,2024-02-15,100
4427,2,2024-02-16,200
4428,3,2024-02-17,300
4429,4,2024-02-18,400
4430,5,2024-02-19,500
4431,1,2024-02-20,100
4432,2,2024-02-21,200
4433,3,2024-02-22,300
4434,4,2024-02-23,400
4435,5,2024-02-24,500
4436,1,2024-02-25,100
4437,2,2024-02-26,200
,3,2024-02-27,
4439,4,2024-02-28,400
4440,,2024-02-29,100
4441,1,2024-03-01,100
4442,2,2024-03-02,200
4443,3,2024-03-03,300
4444,4,2024-03-04,400
4445,5,2024-03-05,500
4446,1,2024-03-06,100
4447,2,2024-03-07,200
4448,3,2024-03-08,300
4449,4,2024-03-09,400
4450,5,2024-03-10,500
4451,1,2024-03-11,100
4452,2,2024-03-12,200
4453,3,2024-03-13,300
4454,4,2024-03-14,400
,5,2024-03-15,500
4456,1,2024-03-16,100
4457,2,2024-03-17,200
4458,3,2024-03-18,300
4459,4,2024-03-19,400
4460,5,2024-03-20,500
4461,1,2024-03-21,100
4462,2,2024-03-22,200
4463,,2024-03-23,100
4464,4,2024-03-24,400
4465,5,2024-03-25,500
4466,1,2024-03-26,100
4467,2,2024-03-27,
4468,3,2024-03-28,300
4469,4,2024-03-29,400
4470,5,2024-03-30,500
4471,1,2024-03-31,100
,2,2024-04-01,200
4473,3,2024-04-02,300
4474,4,2024-04-03,400
4475,5,2024-04-04,500
4476,1,2024-04-05,100
4477,2,2024-04-06,200
4478,3,2024-04-07,300
4479,4,2024-04-08,400
4480,5,2024-04-09,500
4481,1,2024-04-10,100
4482,2,2024-04-11,200
4483,3,2024-04-12,300
4484,4,2024-04-13,400
4485,5,2024-04-14,500
4486,,2024-04-15,100
4487,2,2024-04-16,200
4488,3,2024-04-17,300
,4,2024-04-18,400
4490,5,2024-04-19,500
4491,1,2024-04-20,100
4492,2,2024-04-21,200
4493,3,2024-04-22,300
4494,4,2024-04-23,400
4495,5,2024-04-24,500
4496,1,2024-04-25,
4497,2,2024-04-26,200
4498,3,2024-04-27,300
4499,4,2024-04-28,400
4500,5,2024-04-29,500
4501,1,2024-04-30,100
4502,2,2024-05-01,200
4503,3,2024-05-02,300
4504,4,2024-05-03,400
4505,5,2024-05-04,500
,1,2024-05-05,100
4507,2,2024-05-06,200
4508,3,2024-05-07,300
4509,,2024-05-08,100
4510,5,2024-05-09,500
4511,1,2024-05-10,100
4512,2,2024-05-11,200
4513,3,2024-05-12,300
4514,4,2024-05-13,400
4515,5,2024-05-14,500
4516,1,2024-05-15,100
4517,2,2024-05-16,200
4518,3,2024-05-17,300
4519,4,2024-05-18,400
4520,5,2024-05-19,500
4521,1,2024-05-20,100
4522,2,2024-05-21,200
,3,2024-05-22,300
4524,4,2024-05-23,400
4525,5,2024-05-24,
4526,1,2024-05-25,100
4527,2,2024-05-26,200
4528,3,2024-05-27,300
4529,4,2024-05-28,400
4530,5,2024-05-29,500
4531,1,2024-05-30,100
4532,,2024-05-31,100
4533,3,2024-06-01,300
4534,4,2024-06-02,400
4535,5,2024-06-03,500
4536,1,2024-06-04,100
4537,2,2024-06-05,200
4538,3,2024-06-06,300
4539,4,2024-06-07,400
,5,2024-06-08,500
4541,1,2024-06-09,100
4542,2,2024-06-10,200
4543,3,2024-06-11,300
4544,4,2024-06-12,400
4545,5,2024-06-13,500
4546,1,2024-06-14,100
4547,2,2024-06-15,200
4548,3,2024-06-16,300
4549,4,2024-06-17,400
4550,5,2024-06-18,500
4551,1,2024-06-19,100
4552,2,2024-06-20,200
4553,3,2024-06-21,300
4554,4,2024-06-22,
4555,,2024-06-23,100
4556,1,2024-06-24,100
,2,2024-06-25,200
4558,3,2024-06-26,300
4559,4,2024-06-27,400
4560,5,2024-06-28,500
4561,1,2024-06-29,100
4562,2,2024-06-30,200
4563,3,2024-07-01,300
4564,4,2024-07-02,400
4565,5,2024-07-03,500
4566,1,2024-07-04,100
4567,2,2024-07-05,200
4568,3,2024-07-06,300
